codigo	matricula	fecha_matriculacion
1371068	7417JCC	42020
1371127	7514JCC	42020
1371129	7041JCC	42020
1371117	7276JCC	42020
1371213	5233JCC	42020
1370929	2957JCC	42019
1370894	0547JCC	42019
1370916	3106JCC	42019
1370896	0588JCC	42019
1370904	6926JCB	42018
1370778	8078JCB	42018
1370695	6883JCB	42018
1370762	7712JCB	42018
1370898	9741JCB	42018
1370793	9551JCB	42018
1370731	8193JCB	42018
1370796	7527JCB	42018
1370848	5463JCB	42017
1370791	5620JCB	42017
1371478	3782JCB	42017
1370605	4239JCB	42017
1370677	4668JCB	42017
1354841	2853JCB	42016
1354833	1499JCB	42016
1370600	2660JCB	42016
1370685	0517JCB	42016
1354855	2263JCB	42016
1354845	0941JCB	42016
1354768	6765JBZ	42013
1354858	7095JBZ	42013
1354707	8927JBZ	42013
1354850	9445JBZ	42013
1354770	9509JBZ	42013
1371124	8502JBZ	42013
1370672	0102JCB	42013
1354759	6618JBZ	42013
1354861	7055JBZ	42013
1354553	3040JBZ	42012
1354655	4388JBZ	42012
1354658	3658JBZ	42012
1354766	3512JBZ	42012
1354852	3564JBZ	42012
1354749	6498JBZ	42012
1354847	2700JBZ	42011
1354578	1820JBZ	42011
1472655	2028JBZ	42011
1354534	2125JBZ	42011
1354645	0817JBZ	42011
1354643	1746JBZ	42011
1354641	1728JBZ	42011
1354761	0925JBZ	42011
1354639	2763JBZ	42011
1354523	9324JBY	42009
1354386	5872JBY	42009
1354551	7096JBY	42009
1354547	7811JBY	42009
1354545	8978JBY	42009
1354449	6237JBY	42009
1354566	6337JBY	42009
1354582	9319JBY	42009
1354570	6076JBY	42009
1354555	9407JBY	42009
1370786	6671JBY	42009
1371077	6422JBY	42009
1354467	2688JBY	42006
1354473	4992JBY	42006
1354470	1255JBY	42006
1354451	0200JBY	42006
1354400	2098JBY	42006
1354549	2933JBY	42006
1354369	1551JBY	42006
1354360	4211JBY	42006
1354371	0824JBY	42006
1354303	0837JBY	42006
1354311	8986JBW	42003
1354316	6737JBX	42003
1354287	9532JBW	42003
1354290	1390JBX	42003
1354285	7032JBX	42003
1354648	3522JBX	42003
1354293	9554JBW	42003
1380086	9245JBW	42003
1354199	1628JBW	42002
1354397	3536JBW	42002
1354197	1716JBW	42002
1354109	1272JBW	42002
1354012	5203JBV	41999
1354105	5064JBV	41999
1354203	9702JBV	41999
1354010	5150JBV	41999
1354043	4908JBV	41999
1354049	4935JBV	41999
1354077	4969JBV	41999
1354074	5672JBV	41999
1353993	5238JBV	41999
1354064	6120JBV	41999
1354185	5854JBV	41999
1354511	5236JBV	41999
1354005	2610JBV	41996
1353989	7501JBT	41996
1354026	9713JBT	41996
1353972	9091JBT	41996
1354003	7807JBT	41996
1353966	9732JBT	41996
1354019	9959JBT	41996
1354021	7431JBT	41996
1354276	1540JBV	41996
1353897	7382JBT	41996
1354191	8366JBT	41996
1353905	6388JBT	41995
1353912	2235JBT	41995
1354016	6273JBT	41995
1353800	2021JBT	41995
1353851	4184JBT	41995
1353902	4977JBT	41995
1354089	2685JBT	41995
1353930	2858JBT	41995
1353858	4775JBT	41995
1353962	2903JBT	41995
1353916	5299JBT	41995
1353900	6598JBT	41995
1353928	4407JBT	41995
1353782	7767JBS	41992
1353914	9714JBS	41992
1353822	7609JBS	41992
1353803	1237JBT	41992
1353964	7708JBS	41992
1353792	1199JBT	41992
1353750	8226JBS	41992
1354800	9669JBS	41992
1371606	3857JBS	41991
1353719	2051JBS	41991
1353785	9970JBR	41991
1353745	0868JBS	41991
1353895	0378JBS	41991
1353625	4385JBR	41990
1353909	3973JBR	41990
1353597	6593JBR	41990
1353710	3935JBR	41990
1353621	6690JBR	41990
1353619	6474JBR	41990
1353715	9382JBR	41990
1353689	6728JBR	41990
1353606	9256JBR	41990
1353702	6888JBR	41990
1353492	4325JBR	41990
1353699	6509JBR	41990
1353599	8392JBR	41990
1353564	5510JBR	41990
1353617	3627JBR	41989
1353454	0450JBR	41989
1353610	9728JBP	41989
1354318	9666JBP	41989
1353612	1088JBR	41989
1353627	1788JBR	41989
1353346	9582JBP	41989
1353724	3577JBR	41989
1353458	9665JBP	41989
1353623	2585JBR	41989
1354114	1229JBR	41989
1353328	9110JBP	41988
1353336	6092JBP	41988
1353530	9162JBP	41988
1353197	6734JBP	41988
1353448	6413JBP	41988
1353452	6356JBP	41988
1353156	1975JBP	41985
1353159	5605JBP	41985
1353071	1590JBP	41985
1353276	2785JBP	41985
1353334	1744JBP	41985
1353153	5828JBP	41985
1353269	5690JBP	41985
1352964	9889JBN	41984
1353330	0636JBP	41984
1353147	7546JBN	41984
1353032	7292JBN	41984
1352880	7641JBN	41984
1353042	7278JBN	41984
1353038	0984JBP	41984
1353034	0380JBP	41984
1353339	9460JBN	41984
1353322	0955JBP	41984
1353341	9966JBN	41984
1353319	1018JBP	41984
1353576	3621JBN	41983
1352839	2755JBN	41983
1446572	3263JBN	41983
1352819	4234JBN	41983
1352864	4263JBN	41983
1352945	3895JBN	41983
1352858	2579JBN	41983
1352772	3752JBN	41983
1352913	4816JBN	41983
1352927	2360JBN	41983
1352922	3472JBN	41983
1353001	6748JBN	41983
1352902	5202JBN	41983
1352816	2917JBN	41983
1352940	2068JBN	41983
1352920	4316JBN	41983
1352897	6008JBN	41983
1352856	2668JBN	41983
1352843	2308JBN	41983
1352917	3191JBN	41983
1353787	4463JBN	41983
1352620	7272JBM	41978
1352630	1247JBN	41978
1352894	9854JBM	41978
1353028	8012JBM	41978
1352638	7147JBM	41978
1352757	7366JBM	41978
1352568	8182JBM	41978
1352750	1492JBN	41978
1352765	7057JBM	41978
1352547	5794JBM	41977
1352551	4001JBM	41977
1352634	3271JBM	41977
1352583	3140JBM	41977
1352402	2935JBM	41977
1352681	4532JBM	41977
1352556	2669JBM	41977
1352416	3101JBM	41977
1352654	6148JBM	41977
1352636	3378JBM	41977
1352885	3537JBM	41977
1352389	9117JBL	41976
1352394	9509JBL	41976
1352601	0155JBM	41976
1352305	9175JBL	41976
1352398	1931JBM	41976
1352624	9507JBL	41976
1352536	9193JBL	41976
1352408	1211JBM	41976
1352560	0521JBM	41976
1352368	9923JBL	41976
1352392	0102JBM	41976
1352303	9286JBL	41976
1353150	1334JBM	41976
1352272	7854JBL	41975
1352249	5775JBL	41975
1352386	8622JBL	41975
1352379	5207JBL	41975
1352170	4045JBL	41974
1352239	5110JBL	41974
1352105	3335JBL	41974
1352130	2682JBL	41974
1352414	2875JBL	41974
1352132	5164JBL	41974
1352251	2808JBL	41974
1352107	3483JBL	41974
1352124	2645JBL	41974
1506724	1892JBK	41971
1351980	7435JBK	41971
1352618	5335JBK	41971
1352086	1951JBL	41971
1352111	0890JBK	41971
1352090	1438JBL	41971
1352371	6458JBK	41971
1352069	4648JBK	41971
1352115	1369JBK	41971
1352100	9772JBJ	41971
1352022	5049JBK	41971
1352075	9155JBK	41971
1351934	5814JBJ	41970
1351985	8476JBJ	41970
1351907	1648JBJ	41970
1351990	9126JBJ	41970
1351941	6754JBJ	41970
1351842	2804JBJ	41970
1351951	5216JBJ	41970
1352066	4011JBJ	41970
1352396	3554JBJ	41970
1352135	9123JBJ	41970
1351926	7087JBH	41969
1351789	4973JBH	41969
1352120	5311JBH	41969
1351994	5497JBH	41969
1351731	6927JBH	41969
1352072	8454JBH	41969
1351807	9432JBH	41969
1351784	5212JBH	41969
1351777	8646JBH	41969
1351756	8444JBH	41969
1351931	7597JBH	41969
1351797	4985JBH	41969
1351709	5520JBH	41969
1352959	8687JBH	41969
1351549	0076JBH	41968
1351674	0039JBH	41968
1351671	3857JBH	41968
1351889	2286JBH	41968
1351768	2283JBH	41968
1351547	0242JBH	41968
1351759	2292JBH	41968
1352748	1156JBH	41968
1351592	0662JBH	41968
1351551	0089JBH	41968
1351545	0425JBH	41968
1351681	2843JBH	41968
1351803	8941JBG	41967
1351525	8260JBG	41967
1351679	7246JBG	41967
1351793	8976JBG	41967
1351543	9140JBG	41967
1351560	8020JBG	41967
1351515	7857JBG	41967
1351354	4887JBG	41964
1351357	4999JBG	41964
1351522	6904JBG	41964
1351555	3104JBG	41964
1351426	3791JBG	41964
1351517	4240JBG	41964
1351822	3028JBG	41964
1351557	3034JBG	41964
1351436	5299JBG	41964
1351294	0446JBG	41963
1351252	9092JBF	41963
1351421	2690JBG	41963
1351992	0337JBG	41963
1351238	8856JBF	41963
1351300	9221JBF	41963
1351190	5711JBF	41962
1351303	6705JBF	41962
1351176	5260JBF	41962
1351181	2314JBF	41961
1351178	4278JBF	41961
1351077	3614JBF	41961
1351093	3866JBF	41961
1351503	4159JBF	41961
1351171	4162JBF	41961
1351087	3121JBF	41961
1351199	4411JBF	41961
1486142	9984JBD	41960
1354537	0060JBF	41960
1351081	0072JBF	41960
1350941	9108JBD	41960
1351622	8944JBD	41960
1350972	0958JBF	41960
1350915	1638JBF	41960
1350933	8997JBD	41960
1351166	0312JBF	41960
1350902	9309JBD	41960
1350927	9168JBD	41960
1350906	9354JBD	41960
1350943	9415JBD	41960
1351111	6474JBD	41957
1350961	5722JBD	41957
1350797	6091JBD	41957
1350958	5751JBD	41957
1350925	5634JBD	41957
1350950	5834JBD	41957
1350724	5401JBD	41957
1350931	4972JBD	41956
1350701	5053JBD	41956
1350794	3780JBD	41956
1350799	5029JBD	41956
1350585	1414JBD	41955
1350587	0941JBD	41955
1350566	1477JBD	41955
1350726	8656JBC	41955
1350704	8395JBC	41955
1350593	8607JBC	41955
1350581	8985JBC	41955
1350716	9093JBC	41955
1350595	9222JBC	41955
1350719	8453JBC	41955
1350599	9566JBC	41955
1350572	8428JBC	41955
1350562	5861JBC	41954
1473981	4048JZL	41953
1350413	3823JBC	41953
1350520	4631JBC	41953
1350662	9770JBB	41950
1350338	7638JBB	41950
1350393	5736JBB	41950
1350406	5415JBB	41950
1350410	5396JBB	41950
1350311	8269JBB	41950
1350356	8807JBB	41950
1350491	9977JBB	41950
1350314	7971JBB	41950
1350494	9606JBB	41950
1350575	9114JBB	41950
1350403	9796JBB	41950
1350839	2383JBC	41950
1440102	7769JBB	41950
1350570	2040JBC	41950
1350379	0549JBC	41950
1350400	5234JBB	41950
1350191	2716JBB	41948
1350308	3136JBB	41948
1350408	2330JBB	41948
1350439	3071JBB	41948
1350209	3903JBB	41948
1350306	2796JBB	41948
1350205	1087JBB	41948
1350202	7619HZZ	41947
1350131	9266HZZ	41947
1350198	8185HZZ	41947
1350125	8781HZZ	41947
1350081	6769HZZ	41946
1350127	4126HZZ	41946
1350123	6735HZZ	41946
1350083	4111HZZ	41946
1350304	6257HZZ	41946
1350120	4147HZZ	41946
1350200	4873HZZ	41946
1349958	2846HZY	41943
1350073	2869HZY	41943
1350058	3514HZY	41943
1350078	6918HZY	41943
1349951	2336HZZ	41943
1350046	6294HZY	41943
1349868	3978HZY	41943
1349953	3043HZZ	41943
1349863	5611HZX	41942
1349847	5191HZX	41942
1349962	1982HZY	41942
1349955	1802HZY	41942
1350195	6122HZX	41942
1349887	8612HZW	41941
1349678	8680HZW	41941
1349755	2098HZX	41941
1349724	9662HZW	41941
1349766	8560HZW	41941
1349859	8595HZW	41941
1349659	3424HZW	41940
1349753	3056HZW	41940
1349727	4181HZW	41940
1349759	5684HZW	41940
1349680	4840HZW	41940
1349751	3202HZW	41940
1349762	7591HZW	41940
1349661	3563HZW	41940
1349802	9178HZV	41939
1349409	8670HZV	41939
1349722	1598HZW	41939
1349543	2323HZW	41939
1349510	2428HZW	41939
1349919	9235HZV	41939
1349655	8839HZV	41939
1349518	1641HZW	41939
1349558	8767HZV	41939
1349532	6725HZV	41936
1349537	4030HZV	41936
1349419	6540HZV	41936
1349470	6057HZV	41936
1349545	4280HZV	41936
1349424	3721HZV	41936
1349879	3755HZV	41936
1349370	5259HZV	41936
1349513	6878HZV	41936
1349614	5686HZV	41936
1349612	5187HZV	41936
1349540	7175HZV	41936
1349412	8242HZT	41935
1349515	1277HZV	41935
1349286	2512HZV	41935
1349337	8098HZT	41935
1349282	0404HZV	41935
1349324	8083HZT	41935
1349455	0947HZV	41935
1349335	8103HZT	41935
1349326	1280HZV	41935
1349349	8256HZT	41935
1349223	6486HZT	41934
1349200	4995HZT	41934
1349198	5007HZT	41934
1349218	7845HZT	41934
1349339	4864HZT	41934
1349235	0750HZT	41933
1350035	9862HZS	41933
1349492	0580HZT	41933
1349233	0052HZT	41933
1349228	0005HZT	41933
1349205	1097HZT	41933
1349220	9794HZS	41933
1349230	9920HZS	41933
1349207	2464HZT	41933
1349053	9739HZS	41933
1349017	7190HZS	41932
1349037	8694HZS	41932
1349142	8436HZS	41932
1349019	6827HZS	41932
1349031	6515HZS	41932
1349144	7389HZS	41932
1349088	7955HZS	41932
1349047	8177HZS	41932
1349132	7038HZS	41932
1348927	5469HZS	41929
1349414	3384HZS	41929
1348931	1375HZS	41929
1348999	1498HZS	41929
1348946	7357HZR	41928
1348874	9541HZR	41928
1348829	7914HZR	41928
1348794	0602HZS	41928
1348943	7407HZR	41928
1348825	0574HZS	41928
1348827	8111HZR	41928
1349033	0585HZS	41928
1348839	7388HZR	41928
1348833	3153HZR	41927
1348925	2842HZR	41927
1348831	5172HZR	41927
1348812	6335HZR	41927
1348822	6411HZR	41927
1348653	3015HZR	41927
1348562	3175HZR	41927
1348665	5120HZR	41927
1348658	9292HZP	41926
1348971	2466HZR	41926
1348656	0549HZR	41926
1348547	0640HZR	41926
1348706	1952HZR	41926
1349690	9828HZP	41926
1348662	8320HZP	41925
1348459	6938HZP	41925
1348412	7482HZP	41925
1348371	5164HZP	41922
1348441	4143HZP	41922
1348469	3411HZP	41922
1348382	3462HZP	41922
1348762	3495HZP	41922
1348376	0841HZP	41921
1348298	0407HZP	41921
1348253	2699HZP	41921
1348156	9231HZN	41921
1348374	0732HZP	41921
1348191	9921HZN	41921
1348289	2515HZP	41921
1348153	6696HZN	41920
1348150	7303HZN	41920
1348145	5402HZN	41920
1348083	5949HZN	41920
1348143	5694HZN	41920
1348296	5659HZN	41920
1348115	7056HZN	41920
1348073	4597HZN	41919
1348294	4305HZN	41919
1348136	5039HZN	41919
1348131	5226HZN	41919
1348062	1879HZN	41919
1348120	5177HZN	41919
1348122	4197HZN	41919
1348067	5197HZN	41919
1348078	4553HZN	41919
1348134	2098HZN	41919
1347944	1703HZN	41919
1348124	2769HZN	41919
1348439	2775HZN	41919
1348127	5038HZN	41919
1348080	2475HZN	41919
1347930	0245HZN	41918
1347956	8825HZM	41918
1347949	8967HZM	41918
1347947	9012HZM	41918
1347951	0872HZN	41918
1347853	9058HZM	41918
1348050	0200HZN	41918
1347954	8921HZM	41918
1347965	0128HZN	41918
1347905	8857HZM	41918
1348048	0840HZN	41918
1348057	0307HZN	41918
1348285	9985HZM	41918
1347971	7221HZM	41915
1347960	7815HZM	41915
1347840	3041HZM	41914
1347834	3171HZM	41914
1347611	1773HZM	41914
1347638	0977HZM	41914
1347569	0774HZM	41914
1348060	1533HZM	41914
1347736	1171HZM	41914
1348065	4488HZM	41914
1347838	2815HZM	41914
1347577	6888HZL	41913
1347830	0154HZM	41913
1348497	9047HZL	41913
1347617	6820HZL	41913
1347740	7161HZL	41913
1347738	9821HZL	41913
1347742	7661HZL	41913
1347589	9364HZL	41913
1347538	8027HZL	41913
1347722	0135HZM	41913
1347730	6973HZL	41913
1347761	9213HZL	41913
1347631	0201HZM	41913
1347597	6684HZL	41913
1347626	6698HZL	41913
1347572	6511HZK	41912
1347466	6227HZK	41912
1347461	6789HZK	41912
1347583	1378HZK	41911
1347728	2992HZK	41911
1347469	2742HZK	41911
1347282	0212HZK	41911
1347449	0682HZK	41911
1347346	0773HZK	41911
1347342	0739HZK	41911
1347271	6762HZJ	41908
1347348	6018HZJ	41908
1347353	5245HZJ	41908
1347278	9503HZJ	41908
1347187	3474HZJ	41907
1347358	2416HZJ	41907
1347356	1176HZJ	41907
1347224	9231HZH	41907
1347351	0407HZJ	41907
1347558	3556HZJ	41907
1347274	0695HZJ	41907
1347267	2722HZJ	41907
1347175	9237HZH	41907
1347094	6974HZH	41906
1347082	6879HZH	41906
1347067	8502HZH	41906
1346998	1515HZH	41905
1347076	3285HZH	41905
1346896	1142HZH	41905
1347080	4103HZH	41905
1346935	9645HZG	41904
1347014	8437HZG	41904
1347012	8294HZG	41904
1346927	0781HZH	41904
1346834	8372HZG	41904
1347069	9830HZG	41904
1346987	8820HZG	41904
1346894	8898HZG	41904
1346931	8674HZG	41904
1347087	9966HZG	41904
1346921	0762HZH	41904
1346906	8532HZG	41904
1346992	0841HZH	41904
1346996	0926HZH	41904
1346903	4017HZG	41901
1346886	4185HZG	41901
1346889	4144HZG	41901
1346809	7955HZG	41901
1346815	6268HZG	41901
1346806	0400HZG	41900
1346803	1889HZG	41900
1346688	1926HZG	41900
1346704	0441HZG	41900
1346780	1700HZG	41900
1346960	2167HZG	41900
1346714	1397HZG	41900
1346938	8808HZF	41899
1346717	6481HZF	41898
1346419	4028HZF	41898
1346783	4869HZF	41898
1346623	4266HZF	41898
1346497	6377HZF	41898
1525363	9560KPT	41897
1346495	2835HZF	41897
1346407	1641HZF	41897
1346221	9207HZD	41894
1346295	1415HZF	41894
1346298	1205HZF	41894
1346292	1400HZF	41894
1346416	9121HZD	41894
1346251	0255HZF	41894
1346290	7586HZD	41893
1346206	8038HZD	41893
1346203	7303HZD	41893
1346182	8167HZD	41893
1346219	6723HZD	41893
1346099	3365HZD	41892
1346119	2954HZD	41892
1346096	3386HZD	41892
1346198	5630HZD	41892
1346491	5578HZD	41892
1346196	5562HZD	41892
1346115	3104HZD	41892
1346113	0436HZD	41891
1346029	1223HZD	41891
1346094	1066HZD	41891
1346092	1055HZD	41891
1346134	8988HZC	41890
1345959	8956HZC	41890
1345971	9379HZC	41890
1345965	6293HZC	41887
1345967	8113HZC	41887
1345903	8296HZC	41887
1345969	5751HZC	41887
1345878	3296HZC	41886
1345838	4330HZC	41886
1345760	5052HZC	41886
1345881	3567HZC	41886
1345820	2898HZC	41886
1345810	3398HZC	41886
1345762	3528HZC	41886
1346108	4779HZC	41886
1345899	3086HZC	41886
1345866	3163HZC	41886
1346102	4202HZC	41886
1345897	2848HZC	41886
1345652	0750HZC	41885
1345678	0281HZC	41885
1345659	9670HZB	41885
1345661	1123HZC	41885
1347774	0725HZC	41885
1345539	9438HZB	41884
1345552	9429HZB	41884
1345672	9413HZB	41884
1345665	7443HZB	41884
1346901	4884HZB	41883
1345311	5073HZB	41883
1345415	6046HZB	41883
1395868	5133HZB	41883
1345404	5049HZB	41883
1345402	7986HYZ	41880
1345406	7920HYZ	41880
1345189	7783HYZ	41880
1344988	7977HYY	41880
1345084	2848HYZ	41879
1345181	6130HYZ	41879
1345185	6184HYZ	41879
1345086	3202HYZ	41879
1345135	4678HYZ	41879
1345192	5300HYZ	41879
1345195	2786HYZ	41879
1345276	1015HYZ	41878
1345041	9470HYY	41878
1345053	9805HYY	41878
1345043	0022HYZ	41878
1345022	9483HYY	41878
1345198	9407HYY	41878
1344990	6602HYY	41877
1344981	8105HYY	41877
1344971	8556HYY	41877
1344941	7026HYY	41877
1345039	6733HYY	41877
1344995	4991HYY	41876
1344939	5377HYY	41876
1344923	5810HYY	41876
1344894	4996HYY	41876
1344878	5262HYY	41876
1345001	4741HYY	41876
1345657	1997HYY	41873
1344840	3339HYY	41873
1344890	3404HYY	41873
1344999	3015HYY	41873
1344921	1929HYY	41873
1344845	8974HYX	41872
1344850	1196HYY	41872
1344993	9382HYX	41872
1344813	0091HYY	41872
1344821	9362HYX	41872
1344780	8943HYX	41872
1344854	9442HYX	41872
1344783	0021HYY	41872
1344668	7034HYX	41871
1344670	6952HYX	41871
1344785	6893HYX	41871
1344792	8729HYX	41871
1344693	8566HYX	41871
1344713	4595HYX	41870
1344698	6167HYX	41870
1345027	5516HYX	41870
1344857	6035HYX	41870
1344559	4278HYX	41870
1344572	4338HYX	41870
1344902	5968HYX	41870
1344722	5536HYX	41870
1344703	4549HYX	41870
1344447	2298HYX	41869
1344564	2522HYX	41869
1344401	9816HYW	41865
1344512	1648HYX	41865
1344449	0966HYX	41865
1344926	9311HYW	41865
1344623	9168HYW	41865
1344443	6118HYW	41864
1344318	6879HYW	41864
1344373	8410HYW	41864
1345178	6455HYW	41864
1344551	6026HYW	41864
1344277	3310HYW	41863
1344306	3663HYW	41863
1344231	4013HYW	41863
1344308	5213HYW	41863
1344292	3550HYW	41863
1344295	4953HYW	41863
1344380	4869HYW	41863
1344716	5655HYW	41863
1344493	3993HYW	41863
1344286	1389HYW	41862
1344518	1612HYW	41862
1344201	1547HYW	41862
1344304	1240HYW	41862
1344288	1327HYW	41862
1344282	3016HYW	41862
1344310	1272HYW	41862
1344387	0967HYW	41859
1344116	8046HYV	41859
1344211	9240HYV	41859
1344199	9905HYV	41859
1344487	9328HYV	41859
1344214	9085HYV	41859
1344384	4700HYV	41858
1344246	4810HYV	41858
1344037	5285HYV	41858
1344168	4787HYV	41858
1344284	7643HYV	41858
1344104	1561HYV	41857
1344035	4062HYV	41857
1344170	2456HYV	41857
1344109	3685HYV	41857
1344562	1823HYV	41857
1344204	1996HYV	41857
1344028	0523HYV	41856
1344030	0670HYV	41856
1344021	8172HYT	41856
1344023	8304HYT	41856
1343917	8537HYT	41856
1343981	0870HYV	41856
1343920	8586HYT	41856
1343997	9721HYT	41856
1343897	8112HYT	41856
1343974	5290HYT	41855
1343976	6533HYT	41855
1343893	6636HYT	41855
1343899	6529HYT	41855
1343983	6158HYT	41855
1344017	6137HYT	41855
1344019	7403HYT	41855
1343824	5205HYT	41855
1343826	5023HYT	41852
1343830	1150HYT	41852
1343985	2700HYT	41852
1344032	1094HYT	41852
1343901	4940HYT	41852
1344155	1382HYT	41852
1343828	3143HYS	41851
1343756	1739HYS	41851
1343672	1475HYS	41851
1344917	4606HYS	41851
1343683	1897HYS	41851
1343679	1247HYS	41851
1344829	2785HYS	41851
1343726	2492HYS	41851
1343737	1025HYS	41851
1344111	1057HYS	41851
1343700	2097HYS	41851
1343656	4647HYR	41850
1343647	6518HYR	41850
1343677	5964HYR	41850
1343674	3447HYR	41850
1344025	9681HYR	41850
1343658	3596HYR	41850
1346411	7935HYP	41849
1343563	8956HYP	41849
1343652	9343HYP	41849
1343559	7896HYP	41849
1343540	6573HYP	41848
1343516	6106HYP	41848
1343520	4845HYP	41848
1343547	7388HYP	41848
1343537	3836HYP	41848
1343514	5160HYP	41848
1343543	7285HYP	41848
1343545	3583HYP	41848
1343885	5200HYP	41848
1343650	0264HYP	41845
1343353	6714HYN	41845
1344567	8923HYN	41845
1343445	8821HYN	41845
1343402	3525HYN	41844
1343322	4195HYN	41844
1343530	8372HYN	41844
1343361	5708HYN	41844
1343392	7780HYN	41844
1343532	4240HYN	41844
1343394	5027HYN	41844
1343465	8246HYN	41844
1343534	4121HYN	41844
1343333	2139HYN	41843
1343805	8256HYM	41843
1343325	1752HYN	41843
1343400	9029HYM	41843
1343243	7935HYM	41842
1343302	6676HYM	41842
1343299	7931HYM	41842
1343518	6818HYM	41842
1343283	6204HYM	41842
1343245	7987HYM	41842
1343278	5535HYM	41842
1343095	0386HYM	41841
1343218	1669HYM	41841
1343138	0918HYM	41841
1343085	2146HYM	41841
1343083	2204HYM	41841
1343087	3479HYM	41841
1343063	1058HYM	41841
1343120	3662HYM	41841
1343089	2190HYM	41841
1343389	0889HYM	41841
1343126	3352HYM	41841
1343037	7536HYL	41838
1343220	5762HYL	41838
1343026	0291HYM	41838
1342950	5441HYL	41838
1343030	0295HYM	41838
1343023	5466HYL	41838
1343108	6769HYL	41838
1343576	1618HYL	41837
1343133	1963HYL	41837
1342894	1052HYL	41837
1342904	3275HYL	41837
1342944	3694HYL	41837
1343032	5026HYL	41837
1342850	1074HYL	41837
1342927	2484HYL	41837
1343140	3695HYL	41837
1342948	0519HYL	41837
1343240	1209HYL	41837
1343398	4990HYL	41837
1342559	5095HYJ	41836
1342856	9654HYK	41836
1342942	6300HYK	41836
1523237	9689HYK	41836
1343238	0236HYL	41836
1342861	0190HYL	41836
1342915	9965HYK	41836
1342759	5314HYK	41835
1342665	2411HYK	41835
1342757	6089HYK	41835
1342837	5246HYK	41835
1342663	2562HYK	41835
1342811	5238HYK	41835
1342761	1851HYK	41835
1342781	1852HYK	41835
1342630	9746HYJ	41834
1342616	9779HYJ	41834
1342661	1609HYK	41834
1342763	9118HYJ	41834
1342642	9159HYJ	41834
1342767	9221HYJ	41834
1342569	8864HYJ	41834
1342773	9194HYJ	41834
1343157	9048HXT	41831
1342561	6909HYJ	41831
1342652	7200HYJ	41831
1342649	5137HYJ	41831
1342784	8471HYJ	41831
1342498	4227HYJ	41831
1342640	6490HYJ	41831
1342627	6029HYJ	41831
1342644	7164HYJ	41831
1342632	7700HYJ	41831
1342556	4285HYJ	41831
1342646	7407HYJ	41831
1342563	6824HYJ	41831
1342565	8301HYJ	41831
1342614	5649HYJ	41831
1342516	9825HYH	41830
1343751	0222HYJ	41830
1342466	3771HYJ	41830
1342450	3349HYJ	41830
1342388	9835HYG	41830
1342438	0262HYJ	41830
1342620	9168HYH	41830
1342436	9328HYH	41830
1342487	7914HYH	41830
1342634	3616HYJ	41830
1342469	2618HYJ	41830
1342478	7805HYH	41830
1342553	9018HYH	41830
1342391	7985HYH	41830
1342433	9297HYH	41830
1342393	7856HYH	41830
1342395	7880HYH	41830
1342398	1296HYH	41829
1342493	6215HYH	41829
1342380	6307HYH	41829
1342481	4697HYH	41829
1342385	7229HYH	41829
1342410	1905HYH	41829
1342453	1686HYH	41829
1375816	0020HYH	41828
1342319	9990HYG	41828
1343028	9739HYG	41828
1342276	9939HYG	41828
1342221	0193HYH	41828
1342314	9797HYG	41828
1343912	7983HYG	41827
1342001	0462HYG	41824
1342046	8770HYF	41823
1342163	2093HYG	41823
1342003	9397HYF	41823
1342044	0553HYG	41823
1342123	8647HYF	41823
1342215	0845HYG	41823
1342057	0831HYG	41823
1342205	4939HYF	41822
1341918	7117HYF	41822
1341902	5996HYF	41822
1341908	2337HYF	41822
1342120	7166HYF	41822
1341913	2885HYF	41822
1341916	7141HYF	41822
1341702	6243HYD	41821
1342062	7149HYD	41821
1342127	1000HYF	41821
1341707	6643HYD	41821
1341683	6405HYD	41821
1341906	1090HYF	41821
1341688	6709HYD	41821
1341808	1485HYF	41821
1341710	6549HYD	41821
1341899	6850HYD	41821
1341888	0314HYF	41821
1341700	6733HYD	41821
1341798	7858HYD	41821
1341805	1492HYF	41821
1341803	1496HYF	41821
1341871	8436HYC	41820
1341800	7600HYC	41820
1341692	3961HYC	41820
1341904	5546HYD	41820
1341698	3788HYC	41820
1341690	3934HYC	41820
1341537	3256HYB	41817
1341555	7344HYB	41817
1341535	3369HYB	41817
1341667	6565HYB	41817
1341564	5946HYB	41817
1341890	6585HYB	41817
1342213	6531HYB	41817
1341604	3155HYB	41817
1341613	5501HYB	41817
1341533	2927HYB	41817
1341444	5677HXZ	41816
1342656	9397HXZ	41816
1341671	8326HXZ	41816
1341455	6511HXZ	41816
1341609	8798HXZ	41816
1341459	6200HXZ	41816
1341514	0749HYB	41816
1341661	7782HXZ	41816
1341611	8557HXZ	41816
1524239	8301HXZ	41816
1341568	2615HXZ	41815
1341403	0268HXZ	41815
1341432	0124HXZ	41815
1341790	5025HXZ	41815
1341540	5012HXZ	41815
1341664	5004HXZ	41815
1341436	0302HXZ	41815
1341483	3033HXZ	41815
1341523	2851HXZ	41815
1341638	7215HXY	41814
1341370	6351HXY	41814
1341616	7626HXY	41814
1341442	8969HXY	41814
1341368	6378HXY	41814
1341255	5883HXY	41813
1341261	3948HXY	41813
1341281	4768HXY	41813
1341275	6015HXY	41813
1341273	3177HXY	41813
1341270	3349HXY	41813
1341266	3128HXY	41813
