Codigo	Matricula	Fecha Matriculacion	Marca	Modelo	Tipo	Variante	Clasificacion medioambiental	Combustible	Cilindrada	Potencia	Numero de Plazas	Fecha inicio de prestacion del servicio de taxi	Eurotaxi	Regimen Especial de Eurotaxi	Fecha inicio Regimen Especial Eurotaxi	Fecha fin Regimen Especial Eurotaxi	Fecha
1265681	7156HMH	20/9/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	21/9/12	NO	NO			3/11/18
1265619	5719HMH	19/9/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	20/9/12	NO	NO			3/11/18
1265663	4352HMH	19/9/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	21/9/12	NO	NO			3/11/18
1265747	5301HMH	19/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	24/9/12	NO	NO			3/11/18
1265621	4189HMH	19/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	20/9/12	NO	NO			3/11/18
1265593	3305HMH	18/9/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	19/9/12	NO	NO			3/11/18
1265577	2905HMH	18/9/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	19/9/12	NO	NO			3/11/18
1265569	1576HMH	17/9/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	19/9/12	NO	NO			3/11/18
1265512	0733HMH	17/9/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	18/9/12	NO	NO			3/11/18
1265567	1427HMH	17/9/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	19/9/12	NO	NO			3/11/18
1265565	1694HMH	17/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/9/12	NO	NO			3/11/18
1477204	1704HMH	17/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	11/7/17	NO	NO			3/11/18
1265502	0681HMH	17/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	18/9/12	NO	NO			3/11/18
1265665	0857HMH	17/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	21/9/12	NO	NO			3/11/18
1265504	9311HMG	14/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	18/9/12	NO	NO			3/11/18
1265515	8212HMG	14/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	18/9/12	NO	NO			3/11/18
1265381	6037HMG	13/9/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	14/9/12	NO	NO			3/11/18
1265376	6899HMG	13/9/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	14/9/12	NO	NO			3/11/18
1265508	6930HMG	13/9/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	18/9/12	NO	NO			3/11/18
1265378	6176HMG	13/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	14/9/12	NO	NO			3/11/18
1265372	6394HMG	13/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	14/9/12	NO	NO			3/11/18
1265347	7364HMG	13/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	14/9/12	NO	NO			3/11/18
1265270	4600HMG	12/9/12	SKODA	SUPERB	3T	AACFFBX01/NFM6*******	B	DIESEL	1968	103	5	13/9/12	NO	NO			3/11/18
1265839	5666HMG	12/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	25/9/12	NO	NO			3/11/18
1265291	4619HMG	12/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	13/9/12	NO	NO			3/11/18
1265278	4613HMG	12/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	13/9/12	NO	NO			3/11/18
1265239	3348HMG	11/9/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	12/9/12	NO	NO			3/11/18
1265275	2860HMG	11/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	13/9/12	NO	NO			3/11/18
1265236	3265HMG	11/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	12/9/12	NO	NO			3/11/18
1265176	1226HMG	10/9/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	11/9/12	NO	NO			3/11/18
1265182	1195HMG	10/9/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	11/9/12	NO	NO			3/11/18
1265401	1757HMG	10/9/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	14/9/12	NO	NO			3/11/18
1265180	1194HMG	10/9/12	SKODA	SUPERB	3T	AACFFBX01/NFM6*******	B	DIESEL	1968	103	5	11/9/12	NO	NO			3/11/18
1265174	1198HMG	10/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	11/9/12	NO	NO			3/11/18
1265169	2241HMG	10/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	11/9/12	NO	NO			3/11/18
1265178	1196HMG	10/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	11/9/12	NO	NO			3/11/18
1265158	1697HMG	10/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	10/9/12	NO	NO			3/11/18
1265121	0120HMG	7/9/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	10/9/12	NO	NO			3/11/18
1508358	9204HMF	7/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/3/18	NO	NO			3/11/18
1265009	8304HMF	6/9/12	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	7/9/12	NO	NO			3/11/18
1264940	7608HMF	6/9/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	6/9/12	NO	NO			3/11/18
1264983	8289HMF	6/9/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	7/9/12	NO	NO			3/11/18
1265126	7811HMF	6/9/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	10/9/12	NO	NO			3/11/18
1265138	8074HMF	6/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	10/9/12	NO	NO			3/11/18
1265039	7528HMF	6/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	7/9/12	NO	NO			3/11/18
1265312	8514HMF	6/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	13/9/12	NO	NO			3/11/18
1264877	6151HMF	5/9/12	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	6/9/12	NO	NO			3/11/18
1264889	5522HMF	5/9/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	6/9/12	NO	NO			3/11/18
1265036	5788HMF	5/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	7/9/12	NO	NO			3/11/18
1264904	6356HMF	5/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	6/9/12	NO	NO			3/11/18
1264907	5455HMF	5/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	6/9/12	NO	NO			3/11/18
1264828	2923HMF	4/9/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	5/9/12	NO	NO			3/11/18
1264822	2850HMF	4/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	5/9/12	NO	NO			3/11/18
1264691	2456HMF	3/9/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	4/9/12	NO	NO			3/11/18
1264885	1534HMF	3/9/12	SKODA	SUPERB	3T	AACFFBX01/NFM6*******	B	DIESEL	1968	103	5	6/9/12	NO	NO			3/11/18
1265369	1675HMF	3/9/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	14/9/12	NO	NO			3/11/18
1264634	0346HMF	3/9/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	3/9/12	NO	NO			3/11/18
1264579	2154HMD	31/8/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	3/9/12	NO	NO			3/11/18
1264603	2186HMD	31/8/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	3/9/12	NO	NO			3/11/18
1264438	3257HMD	31/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	31/8/12	NO	NO			3/11/18
1264881	9884HMC	30/8/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	6/9/12	NO	NO			3/11/18
1482249	6298HMC	30/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	6/10/17	NO	NO			3/11/18
1264356	6873HMC	30/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	31/8/12	NO	NO			3/11/18
1474696	1533HMD	30/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	13/6/17	NO	NO			3/11/18
1264574	8030HMC	30/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	3/9/12	NO	NO			3/11/18
1264316	4281HMC	29/8/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	30/8/12	NO	NO			3/11/18
1264436	2196HMC	29/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	31/8/12	NO	NO			3/11/18
1264319	2644HMC	29/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	30/8/12	NO	NO			3/11/18
1264282	0123HMC	28/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	29/8/12	NO	NO			3/11/18
1264309	9202HMB	28/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	30/8/12	NO	NO			3/11/18
1264887	6243HMB	27/8/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	6/9/12	NO	NO			3/11/18
1264174	6685HMB	27/8/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	28/8/12	NO	NO			3/11/18
1264178	6659HMB	27/8/12	SKODA	SUPERB	3T	AACFFBX01/NFM6*******	B	DIESEL	1968	103	5	28/8/12	NO	NO			3/11/18
1264149	5908HMB	27/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	27/8/12	NO	NO			3/11/18
1264192	7029HMB	27/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	28/8/12	NO	NO			3/11/18
1264166	6238HMB	27/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	27/8/12	NO	NO			3/11/18
1264182	7569HMB	27/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	28/8/12	NO	NO			3/11/18
1264198	5855HMB	27/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	28/8/12	NO	NO			3/11/18
1264147	5390HMB	24/8/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	27/8/12	NO	NO			3/11/18
1264172	5512HMB	24/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	28/8/12	NO	NO			3/11/18
1264151	2943HMB	24/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	27/8/12	NO	NO			3/11/18
1264145	1553HMB	23/8/12	SKODA	SUPERB	3T	AACAYCX01/NFM5*********0	B	DIESEL	1598	77	5	27/8/12	NO	NO			3/11/18
1264029	0189HMB	23/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	23/8/12	NO	NO			3/11/18
1264107	8129HLZ	22/8/12	RENAULT	LAGUNA	T	BT3S	B	DIESEL	1995	96	5	24/8/12	NO	NO			3/11/18
1264099	8042HLZ	22/8/12	SEAT	ALTEA XL	5P	ACCHGAX01/SGFM5****	ECO	GLP / GASOLINA	1595	75	5	24/8/12	NO	NO			3/11/18
1264089	7717HLZ	22/8/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	24/8/12	NO	NO			3/11/18
1264214	8441HLZ	22/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	28/8/12	NO	NO			3/11/18
1264080	9776HLZ	22/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	24/8/12	NO	NO			3/11/18
1264052	5671HLZ	21/8/12	MERCEDES-BENZ	E 220 CDI	212	J0S2M0 / ????????	B	DIESEL	2143	125	5	23/8/12	NO	NO			3/11/18
1264033	5768HLZ	21/8/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	23/8/12	NO	NO			3/11/18
1263990	5208HLZ	21/8/12	SKODA	SUPERB	3T	AACFFBX01/NFD6*******	B	DIESEL	1968	103	5	22/8/12	NO	NO			3/11/18
1264042	7322HLZ	21/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	23/8/12	NO	NO			3/11/18
1379567	6956HLZ	21/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	29/4/15	NO	NO			3/11/18
1263998	7012HLZ	21/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	22/8/12	NO	NO			3/11/18
1263945	1212HLZ	17/8/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	21/8/12	NO	NO			3/11/18
1263923	2399HLZ	17/8/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	21/8/12	NO	NO			3/11/18
1263883	1700HLZ	17/8/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	20/8/12	NO	NO			3/11/18
1263823	1395HLZ	17/8/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	17/8/12	NO	NO			3/11/18
1263919	2424HLZ	17/8/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	21/8/12	NO	NO			3/11/18
1263938	1916HLZ	17/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	21/8/12	NO	NO			3/11/18
1263933	9254HLY	16/8/12	RENAULT	MEGANE GR. SCENIC	JZ	JZ00	B	DIESEL	1598	96	5	21/8/12	NO	NO			3/11/18
1264014	0243HLZ	16/8/12	SEAT	ALTEA XL	5P	ACCAYCX01/SGNFM5****	B	DIESEL	1598	77	5	22/8/12	NO	NO			3/11/18
1264084	9893HLY	16/8/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	24/8/12	NO	NO			3/11/18
1481725	9316HLY	16/8/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	29/9/17	NO	NO			3/11/18
1263826	9063HLY	16/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	17/8/12	NO	NO			3/11/18
1264050	0276HLZ	16/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	23/8/12	NO	NO			3/11/18
1263892	8640HLY	14/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	20/8/12	NO	NO			3/11/18
1263661	6973HLY	14/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	14/8/12	NO	NO			3/11/18
1263664	7227HLY	14/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	14/8/12	NO	NO			3/11/18
1263569	4886HLY	13/8/12	SEAT	ALTEA XL	5P	ACCAYCX01/SGNFM5****	B	DIESEL	1598	77	5	13/8/12	NO	NO			3/11/18
1263626	5394HLY	13/8/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	14/8/12	NO	NO			3/11/18
1263709	5224HLY	13/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	16/8/12	NO	NO			3/11/18
1263925	5702HLY	13/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	21/8/12	NO	NO			3/11/18
1263623	2163HLY	10/8/12	PEUGEOT	5008	0	0A9HR*	B	DIESEL	1560	82	5	14/8/12	NO	NO			3/11/18
1263618	3934HLY	10/8/12	SKODA	SUPERB	3T	AACFFBX01/NFM6*******	B	DIESEL	1968	103	5	14/8/12	NO	NO			3/11/18
1263509	1704HLY	10/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	10/8/12	NO	NO			3/11/18
1263522	2356HLY	10/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	10/8/12	NO	NO			3/11/18
1263562	4096HLY	10/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	13/8/12	NO	NO			3/11/18
1263898	1951HLY	10/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	20/8/12	NO	NO			3/11/18
1263500	0636HLY	9/8/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	10/8/12	NO	NO			3/11/18
1263518	0910HLY	9/8/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	10/8/12	NO	NO			3/11/18
1263524	0732HLY	9/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	10/8/12	NO	NO			3/11/18
1440872	9799HLX	9/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	8/11/16	NO	NO			3/11/18
1263512	0490HLY	9/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	10/8/12	NO	NO			3/11/18
1263487	0381HLY	9/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	10/8/12	NO	NO			3/11/18
1263478	7965HLX	8/8/12	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	9/8/12	NO	NO			3/11/18
1263462	6206HLX	8/8/12	SKODA	SUPERB	3T	ACCFFBX01/NFM6*******	B	DIESEL	1968	103	5	9/8/12	NO	NO			3/11/18
1263474	6781HLX	8/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	9/8/12	NO	NO			3/11/18
1263464	6189HLX	8/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	9/8/12	NO	NO			3/11/18
1263394	4298HLX	7/8/12	SEAT	ALTEA XL	5P	ACCHGAX01/SGFM5****	ECO	GLP / GASOLINA	1595	75	5	7/8/12	NO	NO			3/11/18
1263397	4301HLX	7/8/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	7/8/12	NO	NO			3/11/18
1263433	3792HLX	7/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	8/8/12	NO	NO			3/11/18
1263652	3808HLX	7/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	14/8/12	NO	NO			3/11/18
1263547	3896HLX	7/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	13/8/12	NO	NO			3/11/18
1263387	2162HLX	6/8/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	7/8/12	NO	NO			3/11/18
1263384	3337HLX	6/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	7/8/12	NO	NO			3/11/18
1263426	2163HLX	6/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	8/8/12	NO	NO			3/11/18
1263380	3509HLX	6/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	7/8/12	NO	NO			3/11/18
1263435	3056HLX	6/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	8/8/12	NO	NO			3/11/18
1263382	3538HLX	6/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	7/8/12	NO	NO			3/11/18
1263470	2243HLX	6/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	9/8/12	NO	NO			3/11/18
1263472	2323HLX	6/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	9/8/12	NO	NO			3/11/18
1263282	9098HLW	3/8/12	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	3/8/12	NO	NO			3/11/18
1263947	9749HLW	3/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	21/8/12	NO	NO			3/11/18
1263316	9519HLW	3/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	6/8/12	NO	NO			3/11/18
1263466	6085HLW	2/8/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	9/8/12	NO	NO			3/11/18
1263267	5750HLW	2/8/12	SKODA	SUPERB	3T	ACCFFBX01/NFD6*******	B	DIESEL	1968	103	5	3/8/12	NO	NO			3/11/18
1263343	7007HLW	2/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	6/8/12	NO	NO			3/11/18
1509962	6537HLW	2/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	13/4/18	NO	NO			3/11/18
1263227	6157HLW	2/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2/8/12	NO	NO			3/11/18
1263331	6916HLW	2/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	6/8/12	NO	NO			3/11/18
1263200	5472HLW	2/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2/8/12	NO	NO			3/11/18
1263222	2321HLW	1/8/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	2/8/12	NO	NO			3/11/18
1263259	3120HLW	1/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	3/8/12	NO	NO			3/11/18
1263207	3534HLW	1/8/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2/8/12	NO	NO			3/11/18
1263098	8163HLV	31/7/12	PEUGEOT	5008	0	0A9HR*	B	DIESEL	1560	82	5	1/8/12	NO	NO			3/11/18
1263178	7146HLV	31/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	2/8/12	NO	NO			3/11/18
