codigo	matricula	fecha_matriculacion	marca	modelo	tipo	variante	clasificacion_medioambiental	combustible	cilindrada	potencia	numero_plazas	fecha_inicio_prestacion_servicio	eurotaxi	regimen_especial_eurotaxi	fecha_ini_reg_esp_eur	fecha_fin_reg_esp_eur	fecha_informe	
1353156	1975JBP	2014-12-12	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-12-15	FALSE	FALSE			2018-11-03	
1353159	5605JBP	2014-12-12	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2014-12-15	FALSE	FALSE			2018-11-03	
1353071	1590JBP	2014-12-12	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-12	FALSE	FALSE			2018-11-03	
1353276	2785JBP	2014-12-12	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	2014-12-16	FALSE	FALSE			2018-11-03	
1353334	1744JBP	2014-12-12	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-16	FALSE	FALSE			2018-11-03	
1353153	5828JBP	2014-12-12	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-15	FALSE	FALSE			2018-11-03	
1353269	5690JBP	2014-12-12	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-16	FALSE	FALSE			2018-11-03	
1352964	9889JBN	2014-12-11	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-12-12	FALSE	FALSE			2018-11-03	
1353330	0636JBP	2014-12-11	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-12-16	FALSE	FALSE			2018-11-03	
1353147	7546JBN	2014-12-11	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2014-12-15	FALSE	FALSE			2018-11-03	
1353032	7292JBN	2014-12-11	SEAT	ALTEA XL	5P	ACCAYCX01	B	DIESEL	1598	77	5	2014-12-12	FALSE	FALSE			2018-11-03	
1352880	7641JBN	2014-12-11	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-11	FALSE	FALSE			2018-11-03	
1353042	7278JBN	2014-12-11	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-12	FALSE	FALSE			2018-11-03	
1353038	0984JBP	2014-12-11	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-12	FALSE	FALSE			2018-11-03	
1353034	0380JBP	2014-12-11	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-12	FALSE	FALSE			2018-11-03	
1353339	9460JBN	2014-12-11	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-16	FALSE	FALSE			2018-11-03	
1353322	0955JBP	2014-12-11	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-16	FALSE	FALSE			2018-11-03	
1353341	9966JBN	2014-12-11	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-16	FALSE	FALSE			2018-11-03	
1353319	1018JBP	2014-12-11	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-16	FALSE	FALSE			2018-11-03	
1353576	3621JBN	2014-12-10	CITROEN	C4 PICASSO	3	3DAHR*	C	DIESEL	1997	110	5	2014-12-18	FALSE	FALSE			2018-11-03	
1352839	2755JBN	2014-12-10	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-12-11	FALSE	FALSE			2018-11-03	
1446572	3263JBN	2014-12-10	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2017-01-20	FALSE	FALSE			2018-11-03	
1352819	4234JBN	2014-12-10	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-12-10	FALSE	FALSE			2018-11-03	
1352864	4263JBN	2014-12-10	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-12-11	FALSE	FALSE			2018-11-03	
1352945	3895JBN	2014-12-10	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-12-12	FALSE	FALSE			2018-11-03	
1352858	2579JBN	2014-12-10	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-12-11	FALSE	FALSE			2018-11-03	
1352772	3752JBN	2014-12-10	MERCEDES-BENZ	E 220 BLUETEC	212	J00RP0	C	DIESEL	2143	125	5	2014-12-10	FALSE	FALSE			2018-11-03	
1352913	4816JBN	2014-12-10	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2014-12-11	FALSE	FALSE			2018-11-03	
1352927	2360JBN	2014-12-10	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2014-12-11	FALSE	FALSE			2018-11-03	
1352922	3472JBN	2014-12-10	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-11	FALSE	FALSE			2018-11-03	
1353001	6748JBN	2014-12-10	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-12	FALSE	FALSE			2018-11-03	
1352902	5202JBN	2014-12-10	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-11	FALSE	FALSE			2018-11-03	
1352816	2917JBN	2014-12-10	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-10	FALSE	FALSE			2018-11-03	
1352940	2068JBN	2014-12-10	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-12	FALSE	FALSE			2018-11-03	
1352920	4316JBN	2014-12-10	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-11	FALSE	FALSE			2018-11-03	
1352897	6008JBN	2014-12-10	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-11	FALSE	FALSE			2018-11-03	
1352856	2668JBN	2014-12-10	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-11	FALSE	FALSE			2018-11-03	
1352843	2308JBN	2014-12-10	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2014-12-11	FALSE	FALSE			2018-11-03	
1352917	3191JBN	2014-12-10	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2014-12-11	FALSE	FALSE			2018-11-03	
1353787	4463JBN	2014-12-10	VOLKSWAGEN	CADDY	2K	ACCAYDX01	B	DIESEL	1598	75	5	2014-12-22	TRUE	TRUE	2015-04-07	2021-04-07	2018-11-03	
1352620	7272JBM	2014-12-05	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-12-09	FALSE	FALSE			2018-11-03	
1352630	1247JBN	2014-12-05	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-12-09	FALSE	FALSE			2018-11-03	
1352894	9854JBM	2014-12-05	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2014-12-11	FALSE	FALSE			2018-11-03	
1353028	8012JBM	2014-12-05	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-12	FALSE	FALSE			2018-11-03	
1352638	7147JBM	2014-12-05	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-09	FALSE	FALSE			2018-11-03	
1352757	7366JBM	2014-12-05	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-10	FALSE	FALSE			2018-11-03	
1352568	8182JBM	2014-12-05	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-05	FALSE	FALSE			2018-11-03	
1352750	1492JBN	2014-12-05	SKODA	SUPERB	3T	AACFFBX01/NFD6*******	B	DIESEL	1968	103	5	2014-12-10	FALSE	FALSE			2018-11-03	
1352765	7057JBM	2014-12-05	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2014-12-10	FALSE	FALSE			2018-11-03	
1352547	5794JBM	2014-12-04	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-12-05	FALSE	FALSE			2018-11-03	
1352551	4001JBM	2014-12-04	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-12-05	FALSE	FALSE			2018-11-03	
1352634	3271JBM	2014-12-04	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-12-09	FALSE	FALSE			2018-11-03	
1352583	3140JBM	2014-12-04	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-05	FALSE	FALSE			2018-11-03	
1352402	2935JBM	2014-12-04	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	2014-12-04	FALSE	FALSE			2018-11-03	
1352681	4532JBM	2014-12-04	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-09	FALSE	FALSE			2018-11-03	
1352556	2669JBM	2014-12-04	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-05	FALSE	FALSE			2018-11-03	
1352416	3101JBM	2014-12-04	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-04	FALSE	FALSE			2018-11-03	
1352654	6148JBM	2014-12-04	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-09	FALSE	FALSE			2018-11-03	
1352636	3378JBM	2014-12-04	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2014-12-09	FALSE	FALSE			2018-11-03	
1352885	3537JBM	2014-12-04	VOLKSWAGEN	CADDY	2K	ACCAYDX01	B	DIESEL	1598	75	5	2014-12-11	TRUE	TRUE	2015-04-07	2021-04-07	2018-11-03	
1352389	9117JBL	2014-12-03	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-12-04	FALSE	FALSE			2018-11-03	
1352394	9509JBL	2014-12-03	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-12-04	FALSE	FALSE			2018-11-03	
1352601	0155JBM	2014-12-03	SEAT	ALTEA XL	5P	ACCAYCX01	B	DIESEL	1598	77	5	2014-12-09	FALSE	FALSE			2018-11-03	
1352305	9175JBL	2014-12-03	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-03	FALSE	FALSE			2018-11-03	
1352398	1931JBM	2014-12-03	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-04	FALSE	FALSE			2018-11-03	
1352624	9507JBL	2014-12-03	SEAT	ALTEA XL	5P	ACCAYCX01	B	DIESEL	1598	77	5	2014-12-09	FALSE	FALSE			2018-11-03	
1352536	9193JBL	2014-12-03	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-05	FALSE	FALSE			2018-11-03	
1352408	1211JBM	2014-12-03	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-04	FALSE	FALSE			2018-11-03	
1352560	0521JBM	2014-12-03	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-05	FALSE	FALSE			2018-11-03	
1352368	9923JBL	2014-12-03	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-04	FALSE	FALSE			2018-11-03	
1352392	0102JBM	2014-12-03	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2014-12-04	FALSE	FALSE			2018-11-03	
1352303	9286JBL	2014-12-03	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2014-12-03	FALSE	FALSE			2018-11-03	
1353150	1334JBM	2014-12-03	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2014-12-15	FALSE	FALSE			2018-11-03	
1352272	7854JBL	2014-12-02	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	2014-12-03	FALSE	FALSE			2018-11-03	
1352249	5775JBL	2014-12-02	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-03	FALSE	FALSE			2018-11-03	
1352386	8622JBL	2014-12-02	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-04	FALSE	FALSE			2018-11-03	
1352379	5207JBL	2014-12-02	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2014-12-04	FALSE	FALSE			2018-11-03	
1352170	4045JBL	2014-12-01	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-12-02	FALSE	FALSE			2018-11-03	
1352239	5110JBL	2014-12-01	MERCEDES-BENZ	E200 NATURAL GAS	212G	J035P0	ECO	GASOLINA - GAS NATURAL	1991	115	5	2014-12-03	FALSE	FALSE			2018-11-03	
1352105	3335JBL	2014-12-01	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2014-12-02	FALSE	FALSE			2018-11-03	
1352130	2682JBL	2014-12-01	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	2014-12-02	FALSE	FALSE			2018-11-03	
1352414	2875JBL	2014-12-01	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-04	FALSE	FALSE			2018-11-03	
1352132	5164JBL	2014-12-01	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-02	FALSE	FALSE			2018-11-03	
1352251	2808JBL	2014-12-01	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-03	FALSE	FALSE			2018-11-03	
1352107	3483JBL	2014-12-01	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-02	FALSE	FALSE			2018-11-03	
1352124	2645JBL	2014-12-01	SKODA	SUPERB	3T	AACFFBX01/NFD6*******	B	DIESEL	1968	103	5	2014-12-02	FALSE	FALSE			2018-11-03	
1506724	1892JBK	2014-11-28	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2018-02-21	FALSE	FALSE			2018-11-03	
1351980	7435JBK	2014-11-28	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2014-12-01	FALSE	FALSE			2018-11-03	
1352618	5335JBK	2014-11-28	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2014-12-09	FALSE	FALSE			2018-11-03	
1352086	1951JBL	2014-11-28	RENAULT	LAGUNA	T	BT17	B	DIESEL	1995	96	5	2014-12-02	FALSE	FALSE			2018-11-03	
1352111	0890JBK	2014-11-28	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-02	FALSE	FALSE			2018-11-03	
1352090	1438JBL	2014-11-28	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-02	FALSE	FALSE			2018-11-03	
1352371	6458JBK	2014-11-28	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-04	FALSE	FALSE			2018-11-03	
1352069	4648JBK	2014-11-28	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-02	FALSE	FALSE			2018-11-03	
1352115	1369JBK	2014-11-28	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-02	FALSE	FALSE			2018-11-03	
1352100	9772JBJ	2014-11-28	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-02	FALSE	FALSE			2018-11-03	
1352022	5049JBK	2014-11-28	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-01	FALSE	FALSE			2018-11-03	
1352075	9155JBK	2014-11-28	SKODA	SUPERB	3T	ACCFFBX01/NFM6*******	B	DIESEL	1968	103	5	2014-12-02	FALSE	FALSE			2018-11-03	
1351934	5814JBJ	2014-11-27	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-11-28	FALSE	FALSE			2018-11-03	
1351985	8476JBJ	2014-11-27	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-12-01	FALSE	FALSE			2018-11-03	
1351907	1648JBJ	2014-11-27	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-11-28	FALSE	FALSE			2018-11-03	
1351990	9126JBJ	2014-11-27	MERCEDES-BENZ	E 220 BLUETEC	212	J00RP0	C	DIESEL	2143	125	5	2014-12-01	FALSE	FALSE			2018-11-03	
1351941	6754JBJ	2014-11-27	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2014-11-28	FALSE	FALSE			2018-11-03	
1351842	2804JBJ	2014-11-27	SEAT	ALTEA XL	5P	ACCAYCX01	B	DIESEL	1598	77	5	2014-11-27	FALSE	FALSE			2018-11-03	
1351951	5216JBJ	2014-11-27	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-28	FALSE	FALSE			2018-11-03	
1352066	4011JBJ	2014-11-27	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-02	FALSE	FALSE			2018-11-03	
1352396	3554JBJ	2014-11-27	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-04	FALSE	FALSE			2018-11-03	
1352135	9123JBJ	2014-11-27	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2014-12-02	FALSE	FALSE			2018-11-03	
1351926	7087JBH	2014-11-26	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-11-28	FALSE	FALSE			2018-11-03	
1351789	4973JBH	2014-11-26	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-11-27	FALSE	FALSE			2018-11-03	
1352120	5311JBH	2014-11-26	MERCEDES-BENZ	E 220 BLUETEC	212	J00RP0	C	DIESEL	2143	125	5	2014-12-02	FALSE	FALSE			2018-11-03	
1351994	5497JBH	2014-11-26	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2014-12-01	FALSE	FALSE			2018-11-03	
1351731	6927JBH	2014-11-26	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-26	FALSE	FALSE			2018-11-03	
1352072	8454JBH	2014-11-26	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-02	FALSE	FALSE			2018-11-03	
1351807	9432JBH	2014-11-26	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-27	FALSE	FALSE			2018-11-03	
1351784	5212JBH	2014-11-26	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-27	FALSE	FALSE			2018-11-03	
1351777	8646JBH	2014-11-26	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-27	FALSE	FALSE			2018-11-03	
1351756	8444JBH	2014-11-26	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-27	FALSE	FALSE			2018-11-03	
1351931	7597JBH	2014-11-26	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-28	FALSE	FALSE			2018-11-03	
1351797	4985JBH	2014-11-26	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2014-11-27	FALSE	FALSE			2018-11-03	
1351709	5520JBH	2014-11-26	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2014-11-26	FALSE	FALSE			2018-11-03	
1352959	8687JBH	2014-11-26	VOLKSWAGEN	CADDY	2K	AFCAYDX01	B	DIESEL	1598	75	5	2014-12-12	TRUE	TRUE	2015-05-07	2021-04-07	2018-11-03	
1351549	0076JBH	2014-11-25	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2014-11-25	FALSE	FALSE			2018-11-03	
1351674	0039JBH	2014-11-25	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2014-11-26	FALSE	FALSE			2018-11-03	
1351671	3857JBH	2014-11-25	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2014-11-26	FALSE	FALSE			2018-11-03	
1351889	2286JBH	2014-11-25	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-28	FALSE	FALSE			2018-11-03	
1351768	2283JBH	2014-11-25	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-27	FALSE	FALSE			2018-11-03	
1351547	0242JBH	2014-11-25	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-25	FALSE	FALSE			2018-11-03	
1351759	2292JBH	2014-11-25	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-27	FALSE	FALSE			2018-11-03	
1352748	1156JBH	2014-11-25	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-10	FALSE	FALSE			2018-11-03	
1351592	0662JBH	2014-11-25	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-25	FALSE	FALSE			2018-11-03	
1351551	0089JBH	2014-11-25	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2014-11-25	FALSE	FALSE			2018-11-03	
1351545	0425JBH	2014-11-25	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2014-11-25	FALSE	FALSE			2018-11-03	
1351681	2843JBH	2014-11-25	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2014-11-26	FALSE	FALSE			2018-11-03	
1351803	8941JBG	2014-11-24	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-11-27	FALSE	FALSE			2018-11-03	
1351525	8260JBG	2014-11-24	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-25	FALSE	FALSE			2018-11-03	
1351679	7246JBG	2014-11-24	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-26	FALSE	FALSE			2018-11-03	
1351793	8976JBG	2014-11-24	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-27	FALSE	FALSE			2018-11-03	
1351543	9140JBG	2014-11-24	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-25	FALSE	FALSE			2018-11-03	
1351560	8020JBG	2014-11-24	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-25	FALSE	FALSE			2018-11-03	
1351515	7857JBG	2014-11-24	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-25	FALSE	FALSE			2018-11-03	
1351354	4887JBG	2014-11-21	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-11-21	FALSE	FALSE			2018-11-03	
1351357	4999JBG	2014-11-21	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-11-21	FALSE	FALSE			2018-11-03	
1351522	6904JBG	2014-11-21	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-25	FALSE	FALSE			2018-11-03	
1351555	3104JBG	2014-11-21	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	2014-11-25	FALSE	FALSE			2018-11-03	
1351426	3791JBG	2014-11-21	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	2014-11-24	FALSE	FALSE			2018-11-03	
1351517	4240JBG	2014-11-21	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-25	FALSE	FALSE			2018-11-03	
1351822	3028JBG	2014-11-21	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-27	FALSE	FALSE			2018-11-03	
1351557	3034JBG	2014-11-21	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2014-11-25	FALSE	FALSE			2018-11-03	
1351436	5299JBG	2014-11-21	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2014-11-24	FALSE	FALSE			2018-11-03	
1351294	0446JBG	2014-11-20	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	2014-11-21	FALSE	FALSE			2018-11-03	
1351252	9092JBF	2014-11-20	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-20	FALSE	FALSE			2018-11-03	
1351421	2690JBG	2014-11-20	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-24	FALSE	FALSE			2018-11-03	
1351992	0337JBG	2014-11-20	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-12-01	FALSE	FALSE			2018-11-03	
1351238	8856JBF	2014-11-20	SKODA	SUPERB	3T	AACFFBX01/NFM6*******	B	DIESEL	1968	103	5	2014-11-20	FALSE	FALSE			2018-11-03	
1351300	9221JBF	2014-11-20	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-21	FALSE	FALSE			2018-11-03	
1351190	5711JBF	2014-11-19	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-20	FALSE	FALSE			2018-11-03	
1351303	6705JBF	2014-11-19	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	2014-11-21	FALSE	FALSE			2018-11-03	
1351176	5260JBF	2014-11-19	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2014-11-20	FALSE	FALSE			2018-11-03	
1351181	2314JBF	2014-11-18	DACIA	LODGY	SD	JSDJ3	ECO	GLP / GASOLINA	1598	60.5	5	2014-11-20	FALSE	FALSE			2018-11-03	
1351178	4278JBF	2014-11-18	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	2014-11-20	FALSE	FALSE			2018-11-03	
1351077	3614JBF	2014-11-18	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	2014-11-19	FALSE	FALSE			2018-11-03	
